0.19103625416755676:0.3589687645435333 0.16431477665901184:0.4057217538356781 0.1541186273097992:0.35779711604118347 0.1948363184928894:0.4932490289211273 0.1678791642189026:0.3779340088367462 0.35843297839164734:0.5852975845336914 0.2517557442188263:0.27931511402130127 0.4071059823036194:0.8053590655326843 0.03428041189908981:0.2678737938404083 0.25554537773132324:0.7523684501647949 0.05748869851231575:0.4165877401828766 0.7015522122383118:0.5341751575469971 0.7459874153137207:0.3554975688457489 0.821778416633606:0.9719269275665283 0.8131924867630005:0.03113054856657982 0.529980480670929:0.8379607200622559 0.8772491216659546:0.44237619638442993 ,eka pada rajakapotasana
0.18379303812980652:0.19748032093048096 0.1633692979812622:0.243296280503273 0.15473325550556183:0.2204515039920807 0.19919270277023315:0.33934441208839417 0.18088588118553162:0.306966632604599 0.3918345868587494:0.4824940860271454 0.3432294428348541:0.22258460521697998 0.5576432943344116:0.663266122341156 0.033221565186977386:0.2279851734638214 0.3415202498435974:0.6405148506164551 0.0970105454325676:0.2781764566898346 0.7720411419868469:0.4646136164665222 0.8230176568031311:0.31557270884513855 0.9407138824462891:0.9697583317756653 0.9020026922225952:0.008036826737225056 0.581177830696106:0.7371297478675842 0.9497781991958618:0.4055079519748688 ,eka pada rajakapotasana
0.11339915543794632:0.3689572513103485 0.08818554878234863:0.4000377058982849 0.08639675378799438:0.3981790840625763 0.11632771790027618:0.5038267970085144 0.11317545175552368:0.49571481347084045 0.25482240319252014:0.5543324947357178 0.2516093850135803:0.4687243402004242 0.4448899030685425:0.7616360783576965 0.443249374628067:0.5929179191589355 0.580215573310852:0.8863413333892822 0.6070631742477417:0.6275655031204224 0.6550053358078003:0.5903176665306091 0.634873628616333:0.46745944023132324 0.9517688751220703:0.9024616479873657 0.6198631525039673:0.1169150099158287 0.6234554648399353:0.8948827385902405 0.9119709134101868:0.20836521685123444 ,eka pada rajakapotasana
0.09715478867292404:0.6514329314231873 0.0983794704079628:0.6895566582679749 0.09587724506855011:0.6807723641395569 0.18947143852710724:0.6858133673667908 0.1794956475496292:0.6746245622634888 0.31003883481025696:0.5950021743774414 0.28612640500068665:0.5675549507141113 0.03923723101615906:0.7634506821632385 0.06929580867290497:0.6101902723312378 0.22984211146831512:0.8895792961120605 0.22280754148960114:0.880415141582489 0.7332444787025452:0.5764365792274475 0.722452700138092:0.5050740242004395 0.8448435068130493:0.9550589919090271 0.7655323147773743:0.2106025218963623 0.4864540100097656:0.9439761638641357 0.8825549483299255:0.4591085910797119 ,eka pada rajakapotasana
0.16858568787574768:0.15596343576908112 0.1344040483236313:0.17358136177062988 0.1331961452960968:0.17413154244422913 0.1465006172657013:0.24760037660598755 0.1456189900636673:0.2520502507686615 0.318295419216156:0.3273463249206543 0.3146299123764038:0.3036649227142334 0.43240371346473694:0.59716796875 0.43008673191070557:0.5922017693519592 0.4805222451686859:0.8238512873649597 0.49526625871658325:0.8213404417037964 0.7872724533081055:0.3874361515045166 0.7812283039093018:0.3572196662425995 0.9200966358184814:0.824231743812561 0.7370327711105347:0.1022077202796936 0.5227542519569397:0.8414350748062134 0.8981364369392395:0.1285220980644226 ,eka pada rajakapotasana
0.2785223424434662:0.1297481805086136 0.2963361442089081:0.12838658690452576 0.2926422953605652:0.1256784349679947 0.35311076045036316:0.197102352976799 0.3262506127357483:0.20474910736083984 0.4004485011100769:0.33602598309516907 0.25929298996925354:0.32947954535484314 0.05331642925739288:0.16094157099723816 0.05442335084080696:0.15782099962234497 0.29026955366134644:0.05497461184859276 0.29576876759529114:0.03993909806013107 0.7470019459724426:0.4737749993801117 0.7645202279090881:0.5380895137786865 0.9025734663009644:0.09507974237203598 0.8887970447540283:0.9841944575309753 0.521796703338623:0.08950668573379517 0.9255335927009583:0.46896252036094666 ,eka pada rajakapotasana
0.22857998311519623:0.12535391747951508 0.22805337607860565:0.12963692843914032 0.23978199064731598:0.11574537307024002 0.2810836136341095:0.1989116221666336 0.2815569043159485:0.18733365833759308 0.25017455220222473:0.3514976501464844 0.260288268327713:0.35732778906822205 0.009828670881688595:0.01935955323278904 0.033018194139003754:0.04064187780022621 0.3035126328468323:0.08097251504659653 0.3089793622493744:0.07360243052244186 0.6212992668151855:0.6654902696609497 0.6674237251281738:0.5580337643623352 0.4709927439689636:0.9665600657463074 0.9456471800804138:0.1953842043876648 0.8766118288040161:0.8448289632797241 0.5494890809059143:0.14860039949417114 ,eka pada rajakapotasana
0.2221776694059372:0.30772626399993896 0.2064145803451538:0.3588533103466034 0.20115812122821808:0.3517255485057831 0.2463495433330536:0.4393799901008606 0.2228071093559265:0.429214209318161 0.42505285143852234:0.4253298342227936 0.34624528884887695:0.3834846615791321 0.24299636483192444:0.6840145587921143 0.244596928358078:0.6602774262428284 0.30525240302085876:0.7942119240760803 0.2895392179489136:0.7824607491493225 0.7529731392860413:0.5035547614097595 0.7751252055168152:0.38756152987480164 0.9034790396690369:0.9625417590141296 0.7382007241249084:0.044574983417987823 0.5549595355987549:0.8541133403778076 0.880889892578125:0.3324310779571533 ,eka pada rajakapotasana
0.25688207149505615:0.5442498326301575 0.22429746389389038:0.5824235677719116 0.20329397916793823:0.5092160701751709 0.25628694891929626:0.6055836081504822 0.20909267663955688:0.44039520621299744 0.40152356028556824:0.6701849102973938 0.3188991844654083:0.32723966240882874 0.4154803454875946:0.8668885827064514 0.45316529273986816:0.44316574931144714 0.556550145149231:0.8044987320899963 0.26544854044914246:0.5019440054893494 0.7460780739784241:0.538664698600769 0.7506532073020935:0.3371872305870056 0.9152413010597229:0.9660621881484985 0.8741605877876282:0.008877667598426342 0.5850688815116882:0.7991816997528076 0.9042966961860657:0.42585840821266174 ,eka pada rajakapotasana
0.18814948201179504:0.30191144347190857 0.1547366976737976:0.33531105518341064 0.15283676981925964:0.3269875943660736 0.18420937657356262:0.4320939779281616 0.18299700319766998:0.4185601472854614 0.344326376914978:0.49658098816871643 0.3662956655025482:0.3231877386569977 0.04845774546265602:0.5774362683296204 0.1996934413909912:0.465673565864563 0.20719605684280396:0.6947329640388489 0.059163060039281845:0.484930157661438 0.8063594102859497:0.5230851769447327 0.8203378915786743:0.36351844668388367 0.8950173258781433:0.9617112278938293 0.8983571529388428:0.04931451752781868 0.46707266569137573:0.8159993886947632 0.9426392912864685:0.47596824169158936 ,eka pada rajakapotasana
0.18728506565093994:0.8171951770782471 0.2598988115787506:0.8326966166496277 0.24598541855812073:0.8261750936508179 0.3072468936443329:0.7471824288368225 0.30455586314201355:0.7568084597587585 0.2774190604686737:0.6390024423599243 0.2768475115299225:0.6423853039741516 0.049619972705841064:0.8510580062866211 0.05077766254544258:0.8346116542816162 0.2579087018966675:0.9443018436431885 0.24546962976455688:0.9251348972320557 0.6497215032577515:0.4405759572982788 0.6429880261421204:0.38728782534599304 0.8867271542549133:0.8776956796646118 0.8881811499595642:0.04809749871492386 0.437966525554657:0.8818707466125488 0.43740665912628174:0.8830776810646057 ,eka pada rajakapotasana
0.14876888692378998:0.30474579334259033 0.12214518338441849:0.32722151279449463 0.11953289806842804:0.31716760993003845 0.14635643362998962:0.40485531091690063 0.13948801159858704:0.3801068663597107 0.31594541668891907:0.4969553053379059 0.2928546667098999:0.36308324337005615 0.4352196753025055:0.718567430973053 0.3866592347621918:0.2580026090145111 0.5173266530036926:0.9251407980918884 0.505824625492096:0.19005410373210907 0.7254638075828552:0.4036861062049866 0.6755766868591309:0.30251944065093994 0.9509834051132202:0.6802557706832886 0.5552656054496765:0.0732436403632164 0.6602567434310913:0.8862316608428955 0.8788468837738037:0.17853118479251862 ,eka pada rajakapotasana
0.1543288677930832:0.5744228959083557 0.15842480957508087:0.603248119354248 0.15527205169200897:0.6026124358177185 0.2345026582479477:0.6419743895530701 0.22430439293384552:0.6269524693489075 0.3732962906360626:0.6000106334686279 0.3818688690662384:0.6011285185813904 0.14129963517189026:0.7187417149543762 0.13972695171833038:0.7405624389648438 0.23899230360984802:0.7527860403060913 0.08102736622095108:0.8679764866828918 0.6955515146255493:0.451759397983551 0.6840785145759583:0.39783215522766113 0.9673100113868713:0.7321512699127197 0.5804941654205322:0.18858593702316284 0.8872268795967102:0.758881688117981 0.9232048988342285:0.16408014297485352 ,eka pada rajakapotasana
0.15139439702033997:0.8984466791152954 0.1563921719789505:0.9070717096328735 0.14321288466453552:0.8952552080154419 0.20128576457500458:0.8920135498046875 0.19342927634716034:0.860453188419342 0.2587905824184418:0.7176711559295654 0.2398759424686432:0.6777459979057312 0.029659651219844818:0.9322869181632996 0.02683894708752632:0.9400309920310974 0.27278828620910645:0.9496166706085205 0.2340545803308487:0.9436129331588745 0.6790508031845093:0.5689444541931152 0.659298300743103:0.4610719680786133 0.9394565224647522:0.8587274551391602 0.513844907283783:0.2422817200422287 0.5487192273139954:0.9291136264801025 0.8897261023521423:0.1937352418899536 ,eka pada rajakapotasana
0.08246374130249023:0.605823278427124 0.09387370944023132:0.6300472021102905 0.08756835758686066:0.6303096413612366 0.17371754348278046:0.6326617002487183 0.15981487929821014:0.6349700689315796 0.27953290939331055:0.4669806659221649 0.23768988251686096:0.5953153371810913 0.5620456337928772:0.3134043216705322 0.4098009169101715:0.3897254467010498 0.4249546527862549:0.25015440583229065 0.4091910123825073:0.26373153924942017 0.778225302696228:0.47381532192230225 0.7156778573989868:0.597072422504425 0.8851528763771057:0.03615383058786392 0.835016131401062:0.9393355846405029 0.9273802638053894:0.44473353028297424 0.4908283054828644:0.8749778866767883 ,eka pada rajakapotasana
0.2340308129787445:0.7013697624206543 0.26308828592300415:0.7094180583953857 0.2576334476470947:0.7120400667190552 0.35080233216285706:0.626454770565033 0.34237682819366455:0.64719557762146 0.41955819725990295:0.4786185622215271 0.35473477840423584:0.4611871838569641 0.091117262840271:0.599723756313324 0.08321516960859299:0.5950217843055725 0.2732921242713928:0.808747410774231 0.2674683928489685:0.8025726675987244 0.7559493780136108:0.4015151560306549 0.7624097466468811:0.3584243655204773 0.8784112334251404:0.9792747497558594 0.7392554879188538:0.10992475599050522 0.49000751972198486:0.8696282505989075 0.8881082534790039:0.19097808003425598 ,eka pada rajakapotasana
0.17053936421871185:0.5401021838188171 0.20550855994224548:0.5773360729217529 0.17919811606407166:0.5491572618484497 0.31496334075927734:0.5639923810958862 0.2536796033382416:0.5254459381103516 0.4271860122680664:0.43665480613708496 0.24152249097824097:0.34890469908714294 0.26395004987716675:0.6651342511177063 0.0335426889359951:0.5074033141136169 0.38150811195373535:0.6036275625228882 0.18496301770210266:0.6240895390510559 0.7387910485267639:0.5458682179450989 0.6978285908699036:0.41064637899398804 0.7861367464065552:0.974854588508606 0.7402473092079163:0.038654908537864685 0.47180765867233276:0.8298784494400024 0.4578262269496918:0.8044308423995972 ,eka pada rajakapotasana
0.22712752223014832:0.7037988305091858 0.20147597789764404:0.6917635798454285 0.20309413969516754:0.6756136417388916 0.22626878321170807:0.6363268494606018 0.23109275102615356:0.6043635606765747 0.37605199217796326:0.7028878927230835 0.3691368103027344:0.48511067032814026 0.2718185782432556:0.910528302192688 0.5025107860565186:0.2798783779144287 0.09947846084833145:0.8774600625038147 0.6117585301399231:0.09448834508657455 0.7082194089889526:0.6343550086021423 0.7471943497657776:0.485810250043869 0.617700457572937:0.8611792325973511 0.9696126580238342:0.16813534498214722 0.9144814014434814:0.8923421502113342 0.6668875813484192:0.08092581480741501 ,eka pada rajakapotasana
0.23586906492710114:0.6944021582603455 0.2634894847869873:0.7023909091949463 0.24651342630386353:0.6956971883773804 0.3247182071208954:0.6702418327331543 0.29872018098831177:0.6571611762046814 0.36499667167663574:0.5622028708457947 0.31500938534736633:0.5193555355072021 0.04391017556190491:0.5344308614730835 0.04322833940386772:0.5344522595405579 0.22032302618026733:0.7425178289413452 0.16316519677639008:0.7033726572990417 0.7210271954536438:0.49865102767944336 0.7333665490150452:0.35131919384002686 0.8478595018386841:0.9396448731422424 0.7764213681221008:0.08030018210411072 0.45402219891548157:0.8028231859207153 0.8654987812042236:0.3743526339530945 ,eka pada rajakapotasana
0.4043140113353729:0.7730387449264526 0.3541180193424225:0.840589165687561 0.3472582697868347:0.8473889231681824 0.3289092481136322:0.7548260688781738 0.38074731826782227:0.7159858345985413 0.3444409668445587:0.5491060614585876 0.36536458134651184:0.5654110312461853 0.45137348771095276:0.7079537510871887 0.4607190489768982:0.7042270302772522 0.4672508239746094:0.8595629334449768 0.4739859700202942:0.8534080982208252 0.6747797727584839:0.3044933080673218 0.6512707471847534:0.2810249328613281 0.9247116446495056:0.8497419953346252 0.9320394992828369:0.8456974029541016 0.465593546628952:0.8602432608604431 0.4658178389072418:0.8615720868110657 ,eka pada rajakapotasana
0.17423810064792633:0.7017717361450195 0.2042206972837448:0.7144732475280762 0.20238164067268372:0.721688985824585 0.26408979296684265:0.6641268134117126 0.2592029869556427:0.6709794998168945 0.28906741738319397:0.524711012840271 0.2720010578632355:0.5246479511260986 0.029007598757743835:0.6408980488777161 0.020344503223896027:0.6463359594345093 0.219156414270401:0.7952991127967834 0.22401057183742523:0.7973043322563171 0.7683587074279785:0.4789314568042755 0.7828203439712524:0.40175482630729675 0.9101570844650269:0.9464815258979797 0.8060625791549683:0.0392519012093544 0.4770791232585907:0.8201433420181274 0.9028506278991699:0.28901344537734985 ,eka pada rajakapotasana
0.2756149172782898:0.701015055179596 0.28884175419807434:0.7038812041282654 0.28076016902923584:0.6993405222892761 0.37509024143218994:0.6382474303245544 0.35352635383605957:0.6421180367469788 0.4145820438861847:0.4867810606956482 0.3826357424259186:0.4616886079311371 0.044385556131601334:0.5708305239677429 0.04286079853773117:0.5690770149230957 0.2416195571422577:0.7657732963562012 0.23552697896957397:0.7685354351997375 0.8355627655982971:0.5084239840507507 0.8165473937988281:0.39800649881362915 0.9330365061759949:0.9131845235824585 0.7967208027839661:0.16536754369735718 0.4938490390777588:0.8082919716835022 0.916732907295227:0.21896658837795258 ,eka pada rajakapotasana
0.2925024926662445:0.2673053741455078 0.269730806350708:0.2514456510543823 0.26867619156837463:0.2607346773147583 0.32192084193229675:0.239728182554245 0.31244948506355286:0.2836368680000305 0.3853510618209839:0.3417167365550995 0.38470110297203064:0.40017640590667725 0.056493692100048065:0.289341002702713 0.05454101040959358:0.29094940423965454 0.2517966628074646:0.14373992383480072 0.25096502900123596:0.14954420924186707 0.7989187240600586:0.2851477265357971 0.8453549146652222:0.44806137681007385 0.9171220660209656:0.031068995594978333 0.8281765580177307:0.6923685073852539 0.5332751274108887:0.09785034507513046 0.8587911128997803:0.93719881772995 ,eka pada rajakapotasana
0.17925293743610382:0.2552807927131653 0.1492910087108612:0.29099205136299133 0.1448795646429062:0.2656932473182678 0.17176483571529388:0.3974473178386688 0.15949341654777527:0.3343987464904785 0.37262746691703796:0.5116141438484192 0.3115987777709961:0.28445547819137573 0.503578245639801:0.7759228944778442 0.38389912247657776:0.45327070355415344 0.5546764135360718:0.7724063992500305 0.2589126229286194:0.5243040919303894 0.7662448287010193:0.5042529106140137 0.7950615882873535:0.35607361793518066 0.9165617823600769:0.9602432250976562 0.8048750162124634:0.023852458223700523 0.5523748397827148:0.7715855240821838 0.8867838382720947:0.34534165263175964 ,eka pada rajakapotasana
0.27010273933410645:0.2858710289001465 0.2875800132751465:0.2864903211593628 0.2961309552192688:0.2885836064815521 0.3855191171169281:0.3908761143684387 0.3841879069805145:0.38143935799598694 0.3403816521167755:0.5089573860168457 0.35634878277778625:0.5298212170600891 0.2099916636943817:0.36932384967803955 0.054521914571523666:0.4231612980365753 0.23206010460853577:0.26262855529785156 0.22721926867961884:0.2581638991832733 0.7791624069213867:0.6579158902168274 0.7685888409614563:0.5896496176719666 0.8180071115493774:0.8505011200904846 0.8931717872619629:0.21858912706375122 0.8964171409606934:0.7138586044311523 0.9176996350288391:0.05256957560777664 ,eka pada rajakapotasana
0.10235466063022614:0.6739575266838074 0.11752627044916153:0.6925948858261108 0.10987504571676254:0.6836800575256348 0.1677236109972:0.658621072769165 0.1541323959827423:0.6433499455451965 0.2376222014427185:0.5154798030853271 0.19772180914878845:0.5143847465515137 0.05254800245165825:0.6165631413459778 0.02631213702261448:0.6143291592597961 0.043657101690769196:0.6624980568885803 0.020268145948648453:0.6701428294181824 0.7742810249328613:0.4587220251560211 0.7701942324638367:0.41311243176460266 0.9074010848999023:0.9328704476356506 0.9010084271430969:0.9330366849899292 0.9148173332214355:0.9399453997612 0.9071524143218994:0.3041146993637085 ,eka pada rajakapotasana
0.2778228521347046:0.13170477747917175 0.2841034531593323:0.1329057663679123 0.2881327271461487:0.13036227226257324 0.3477000594139099:0.21751247346401215 0.32614660263061523:0.21807461977005005 0.3482029139995575:0.35899341106414795 0.29771652817726135:0.3537498414516449 0.05487460643053055:0.17852362990379333 0.05599845200777054:0.1725289225578308 0.2913997769355774:0.08804865181446075 0.2888588011264801:0.0772373303771019 0.7267251014709473:0.43729108572006226 0.7337531447410583:0.5235992074012756 0.8992544412612915:0.13736426830291748 0.9155665040016174:0.9617637991905212 0.5361874103546143:0.09636876732110977 0.9209020733833313:0.5398600101470947 ,eka pada rajakapotasana
0.19945454597473145:0.2249382585287094 0.16872923076152802:0.26270514726638794 0.16415658593177795:0.23700673878192902 0.19093480706214905:0.3696039319038391 0.17962336540222168:0.3175019919872284 0.38665199279785156:0.4780423939228058 0.32678893208503723:0.2538706362247467 0.531173825263977:0.7047723531723022 0.429690420627594:0.41138818860054016 0.5660068392753601:0.7530820369720459 0.28882238268852234:0.49678835272789 0.7830878496170044:0.48913654685020447 0.8012975454330444:0.32930585741996765 0.9152604341506958:0.9453874826431274 0.8146665096282959:0.008022039197385311 0.5694488286972046:0.7511480450630188 0.8980780839920044:0.33376047015190125 ,eka pada rajakapotasana
0.1530974954366684:0.14042451977729797 0.12263385206460953:0.16305424273014069 0.12052090466022491:0.1613074541091919 0.13409417867660522:0.21734118461608887 0.13278822600841522:0.2173357605934143 0.3431612551212311:0.24070000648498535 0.3445463478565216:0.23096393048763275 0.6154810190200806:0.2596471309661865 0.6074867248535156:0.2580241858959198 0.8500147461891174:0.21331234276294708 0.8369202613830566:0.21706551313400269 0.7396300435066223:0.3094174861907959 0.7471919059753418:0.2821463644504547 0.8717333674430847:0.5937929749488831 0.8202567100524902:0.03585290536284447 0.872503399848938:0.8404363393783569 0.880092978477478:0.23158282041549683 ,eka pada rajakapotasana
0.13198627531528473:0.4374919533729553 0.12827809154987335:0.43092817068099976 0.159730464220047:0.3952954411506653 0.190754234790802:0.4270634949207306 0.2337898164987564:0.3804621696472168 0.3111899197101593:0.5690739750862122 0.3929497003555298:0.3855310082435608 0.5556935667991638:0.745686948299408 0.04708068072795868:0.4087311625480652 0.3315933346748352:0.12141760438680649 0.5418121218681335:0.13277828693389893 0.7505165934562683:0.6843302249908447 0.7447490096092224:0.5577352046966553 0.8253626227378845:0.9696300029754639 0.9139288663864136:0.06876204162836075 0.9130712747573853:0.6766654253005981 0.5431356430053711:0.13148604333400726 ,eka pada rajakapotasana
0.22829578816890717:0.738956093788147 0.20055294036865234:0.7333582043647766 0.20458337664604187:0.7027520537376404 0.22266726195812225:0.6757578253746033 0.24313291907310486:0.5988036394119263 0.35236695408821106:0.7190391421318054 0.4437180757522583:0.49565091729164124 0.16504503786563873:0.7698855400085449 0.4108481705188751:0.2487289011478424 0.07430277019739151:0.6588821411132812 0.26995113492012024:0.25823014974594116 0.7524347305297852:0.6163114309310913 0.8263509273529053:0.5444014668464661 0.9160940647125244:0.031090691685676575 0.9268835186958313:0.03408171236515045 0.5504960417747498:0.17548049986362457 0.5504944324493408:0.17814186215400696 ,eka pada rajakapotasana
0.12383808195590973:0.4428044855594635 0.12979403138160706:0.4872629940509796 0.11527735739946365:0.46851474046707153 0.2201584428548813:0.5215370655059814 0.19032493233680725:0.5081358551979065 0.3878822922706604:0.48533743619918823 0.3372136652469635:0.37457403540611267 0.15293408930301666:0.6181090474128723 0.039937861263751984:0.441753089427948 0.28283998370170593:0.6781079769134521 0.2768845856189728:0.6621165871620178 0.7977234125137329:0.4829210042953491 0.8096523880958557:0.34563881158828735 0.9301509261131287:0.9600849747657776 0.8588911890983582:0.007438839413225651 0.5567346215248108:0.7937568426132202 0.926639199256897:0.36096739768981934 ,eka pada rajakapotasana
0.32942482829093933:0.7076718807220459 0.3551614284515381:0.7217898964881897 0.35090845823287964:0.7204704284667969 0.40281084179878235:0.6651036143302917 0.3855936527252197:0.654254138469696 0.4639011025428772:0.5701314806938171 0.45538806915283203:0.5429154634475708 0.20694077014923096:0.5584460496902466 0.2001357227563858:0.5558366179466248 0.26339417695999146:0.7926024198532104 0.2613717317581177:0.7950743436813354 0.7031932473182678:0.5087592005729675 0.7135364413261414:0.47919392585754395 0.9139595031738281:0.979688286781311 0.853914737701416:0.6193887591362 0.5081619024276733:0.8591614961624146 0.5294361710548401:0.8750356435775757 ,eka pada rajakapotasana
0.09394866228103638:0.6169922947883606 0.07403382658958435:0.5995193719863892 0.07782258838415146:0.5753002166748047 0.10867269337177277:0.536333441734314 0.1260770708322525:0.4935574531555176 0.32293829321861267:0.6790735721588135 0.29580172896385193:0.43005818128585815 0.5505058765411377:0.738129198551178 0.36983999609947205:0.1475343555212021 0.7347239851951599:0.8536181449890137 0.4947311580181122:0.30556434392929077 0.7238219380378723:0.6162040829658508 0.7072719931602478:0.4880267381668091 0.8479195833206177:0.9589102864265442 0.9028143882751465:0.04063548892736435 0.9343336224555969:0.6775998473167419 0.9399856328964233:0.675283670425415 ,eka pada rajakapotasana
0.6271722912788391:0.7512617111206055 0.5795959234237671:0.756626546382904 0.5970075130462646:0.7388828992843628 0.5634427666664124:0.6940738558769226 0.6205887794494629:0.6148650050163269 0.5133907794952393:0.5672053098678589 0.6285120844841003:0.575319766998291 0.5305045247077942:0.6871069073677063 0.8891482353210449:0.6565686464309692 0.5537924766540527:0.7196929454803467 0.4422123432159424:0.8849248290061951 0.7774865627288818:0.44551655650138855 0.7942146062850952:0.3880498707294464 0.5193791389465332:0.49700531363487244 0.2649771571159363:0.7314172387123108 0.10265631228685379:0.4424196183681488 0.9334204196929932:0.39599376916885376 ,eka pada rajakapotasana
0.0749344453215599:0.827229380607605 0.08253133296966553:0.8355703353881836 0.08734963089227676:0.8297483325004578 0.15673485398292542:0.7962289452552795 0.16404971480369568:0.7935425043106079 0.1642998605966568:0.6671053171157837 0.20450861752033234:0.7314936518669128 0.02700399048626423:0.8581532835960388 0.029577123001217842:0.8780554533004761 0.21609051525592804:0.9454380869865417 0.21483726799488068:0.9380511045455933 0.6282629370689392:0.5401543974876404 0.6200053691864014:0.5751330256462097 0.43133893609046936:0.1703246533870697 0.8527433276176453:0.8074276447296143 0.876897394657135:0.14790315926074982 0.6491804122924805:0.6525322198867798 ,eka pada rajakapotasana
0.1783798784017563:0.3358060121536255 0.17951178550720215:0.38556334376335144 0.15256015956401825:0.3471435010433197 0.2611824572086334:0.4467611312866211 0.18354256451129913:0.3489285409450531 0.42277753353118896:0.47425368428230286 0.3392823338508606:0.2261698991060257 0.4513474404811859:0.7623406648635864 0.06706773489713669:0.16767317056655884 0.2726421654224396:0.7503064870834351 0.016312498599290848:0.43409621715545654 0.75872802734375:0.46120238304138184 0.8103416562080383:0.3150840103626251 0.9082834124565125:0.9695361852645874 0.8576755523681641:0.017739178612828255 0.5393248200416565:0.8023563623428345 0.92424476146698:0.4027493894100189 ,eka pada rajakapotasana
0.12673458456993103:0.22074414789676666 0.12320080399513245:0.21819454431533813 0.12144549190998077:0.18914398550987244 0.1965564489364624:0.2060910314321518 0.2088051736354828:0.16965027153491974 0.3346279263496399:0.3039216697216034 0.35833418369293213:0.24814511835575104 0.09240183234214783:0.17703509330749512 0.09384080767631531:0.17167656123638153 0.23483768105506897:0.10606871545314789 0.5436719059944153:0.056960009038448334 0.8174811005592346:0.40309005975723267 0.8299771547317505:0.3563591539859772 0.8613862991333008:0.6553027033805847 0.9352712035179138:0.048839323222637177 0.8767504096031189:0.8976046442985535 0.8803184032440186:0.9004395008087158 ,eka pada rajakapotasana
0.16403521597385406:0.4680277109146118 0.13065287470817566:0.49854037165641785 0.13199588656425476:0.43628185987472534 0.155803382396698:0.5354379415512085 0.16435261070728302:0.4044342339038849 0.3568717837333679:0.6152708530426025 0.3545173704624176:0.3344220519065857 0.5823134779930115:0.7243417501449585 0.612540066242218:0.2618630826473236 0.7395508885383606:0.8623493909835815 0.7883574962615967:0.1267845332622528 0.78025221824646:0.5821443796157837 0.7807011604309082:0.3954199254512787 0.808405339717865:0.8591536283493042 0.8444531559944153:0.12826815247535706 0.9470964074134827:0.49182945489883423 0.9135288596153259:0.5051257014274597 ,eka pada rajakapotasana
0.2244422286748886:0.7007455229759216 0.2511864900588989:0.7075391411781311 0.25747406482696533:0.7128058075904846 0.3110133111476898:0.634202241897583 0.31606224179267883:0.6429568529129028 0.32130828499794006:0.4761660695075989 0.32773637771606445:0.49533867835998535 0.026358138769865036:0.4613204002380371 0.02880781702697277:0.4671310484409332 0.14535903930664062:0.6977130174636841 0.15037932991981506:0.7087762951850891 0.739755392074585:0.40591612458229065 0.7594366073608398:0.33318978548049927 0.8896335959434509:0.957370936870575 0.7914905548095703:0.03662849962711334 0.4373002052307129:0.8242122530937195 0.8994653224945068:0.3169158101081848 ,eka pada rajakapotasana
0.24257957935333252:0.7821140289306641 0.2751799523830414:0.783289909362793 0.278425931930542:0.7932761907577515 0.3171328902244568:0.6981450915336609 0.3191438913345337:0.7274287343025208 0.27608412504196167:0.5518478155136108 0.27503296732902527:0.5551432371139526 0.11586107313632965:0.8430207967758179 0.11670643836259842:0.8473365306854248 0.36310845613479614:0.8955806493759155 0.37274935841560364:0.8930140137672424 0.7363884449005127:0.4326390326023102 0.7539199590682983:0.4154801368713379 0.8642078042030334:0.9008995890617371 0.7677676677703857:0.025101441890001297 0.45964300632476807:0.8952022790908813 0.856062650680542:0.26413261890411377 ,eka pada rajakapotasana
0.11313771456480026:0.7864962220191956 0.09045042097568512:0.7505929470062256 0.0920221209526062:0.7490553259849548 0.14831143617630005:0.6794747114181519 0.1533380001783371:0.6784230470657349 0.3215813934803009:0.6709030270576477 0.31506115198135376:0.6329772472381592 0.4311915934085846:0.42603495717048645 0.4390389919281006:0.4059287905693054 0.48419302701950073:0.18790572881698608 0.4737861752510071:0.18177548050880432 0.7866580486297607:0.5314515233039856 0.8047640323638916:0.5859764218330383 0.9112573862075806:0.17104120552539825 0.90650475025177:0.9737092852592468 0.5255542397499084:0.13639463484287262 0.910256028175354:0.643910825252533 ,eka pada rajakapotasana
0.4678581655025482:0.8779458999633789 0.4915911555290222:0.9030835628509521 0.47800737619400024:0.9014321565628052 0.5500865578651428:0.889407217502594 0.5298745632171631:0.8917483687400818 0.6300526857376099:0.7732756733894348 0.41322073340415955:0.7649487257003784 0.7881947159767151:0.7589671611785889 0.25859421491622925:0.7634750008583069 0.8930602669715881:0.7722257375717163 0.11110637336969376:0.7642059326171875 0.5823945999145508:0.49773088097572327 0.5041927695274353:0.41326701641082764 0.7461152076721191:0.6549704074859619 0.7384265065193176:0.20135563611984253 0.9103111624717712:0.7728070020675659 0.918562114238739:0.04665061831474304 ,eka pada rajakapotasana
0.1299367994070053:0.4788556694984436 0.1438707411289215:0.4577588737010956 0.1445123851299286:0.4526118338108063 0.23992958664894104:0.46934130787849426 0.23739425837993622:0.4755410850048065 0.3350454270839691:0.5559104084968567 0.3430960178375244:0.5760012865066528 0.05987027287483215:0.42628100514411926 0.051501356065273285:0.38511839509010315 0.24471326172351837:0.24627988040447235 0.23758366703987122:0.24171511828899384 0.7633506059646606:0.39303290843963623 0.840276837348938:0.4844605028629303 0.8308250904083252:0.07055440545082092 0.9409546852111816:0.953519880771637 0.5096152424812317:0.14615562558174133 0.9034668803215027:0.5664052367210388 ,eka pada rajakapotasana
